"site_no","solar.time","temp.water","discharge","depth","cond","DO.obs","DO.sat"
"01208500",2016-06-24 12:25:58,27.1,79,0.408432,492,10.1,128
"01208500",2016-06-24 12:40:58,27.3,77,0.405384,496,10,127
"01208500",2016-06-24 12:55:58,27.3,79,0.408432,497,10,126
"01208500",2016-06-24 13:10:58,27.3,79,0.408432,501,9.9,125
"01208500",2016-06-24 13:25:58,27.3,79,0.408432,497,9.8,124
"01208500",2016-06-24 13:40:58,27.2,79,0.408432,493,9.6,121
"01208500",2016-06-24 13:55:58,27.1,77,0.405384,496,9.6,121
"01208500",2016-06-24 14:10:58,27,79,0.408432,502,9.5,119
"01208500",2016-06-24 14:25:58,26.8,79,0.408432,506,9.4,118
"01208500",2016-06-24 14:40:58,26.7,77,0.405384,508,9.2,116
"01208500",2016-06-24 14:55:58,26.5,77,0.405384,505,9.1,113
"01208500",2016-06-24 15:10:58,26.3,77,0.405384,504,8.9,111
"01208500",2016-06-24 15:25:58,26.1,77,0.405384,506,8.8,108
"01208500",2016-06-24 15:40:58,25.9,77,0.405384,504,8.6,105
"01208500",2016-06-24 15:55:58,25.6,77,0.405384,503,8.4,103
"01208500",2016-06-24 16:10:58,25.5,77,0.405384,502,8.2,101
"01208500",2016-06-24 16:25:58,25.3,74.9,0.402336,504,8.1,99
"01208500",2016-06-24 16:40:58,25.1,77,0.405384,504,8,97
"01208500",2016-06-24 16:55:58,25,77,0.405384,503,7.9,96
"01208500",2016-06-24 17:10:58,24.8,77,0.405384,504,7.8,94
"01208500",2016-06-24 17:25:58,24.6,74.9,0.402336,503,7.7,93
"01208500",2016-06-24 17:40:58,24.4,77,0.405384,504,7.6,91
"01208500",2016-06-24 17:55:58,24.3,74.9,0.402336,503,7.5,90
"01208500",2016-06-24 18:10:58,24.1,74.9,0.402336,503,7.5,89
"01208500",2016-06-24 18:25:58,24,74.9,0.402336,503,7.4,88
"01208500",2016-06-24 18:40:58,23.8,77,0.405384,503,7.4,88
"01208500",2016-06-24 18:55:58,23.7,77,0.405384,503,7.4,87
"01208500",2016-06-24 19:10:58,23.6,77,0.405384,501,7.4,87
"01208500",2016-06-24 19:25:58,23.4,77,0.405384,489,7.3,86
"01208500",2016-06-24 19:40:58,23.3,77,0.405384,504,7.3,86
"01208500",2016-06-24 19:55:58,23.1,77,0.405384,505,7.3,86
"01208500",2016-06-24 20:10:58,23,77,0.405384,498,7.3,86
"01208500",2016-06-24 20:25:58,22.9,77,0.405384,497,7.3,85
"01208500",2016-06-24 20:40:58,22.8,77,0.405384,509,7.3,85
"01208500",2016-06-24 20:55:58,22.6,77,0.405384,510,7.3,85
"01208500",2016-06-24 21:10:58,22.5,77,0.405384,510,7.3,85
"01208500",2016-06-24 21:25:58,22.4,77,0.405384,512,7.3,85
"01208500",2016-06-24 21:40:58,22.3,77,0.405384,508,7.4,85
"01208500",2016-06-24 21:55:58,22.2,77,0.405384,510,7.4,85
"01208500",2016-06-24 22:10:58,22.1,74.9,0.402336,508,7.4,85
"01208500",2016-06-24 22:25:58,22,77,0.405384,516,7.4,85
"01208500",2016-06-24 22:40:58,21.9,74.9,0.402336,516,7.4,85
"01208500",2016-06-24 22:55:58,21.8,74.9,0.402336,515,7.4,85
"01208500",2016-06-24 23:10:58,21.8,74.9,0.402336,518,7.5,85
"01208500",2016-06-24 23:25:58,21.6,74.9,0.402336,515,7.5,85
"01208500",2016-06-24 23:40:58,21.5,73,0.399288,514,7.5,85
"01208500",2016-06-24 23:55:58,21.4,73,0.399288,515,7.5,85
"01208500",2016-06-25 00:10:58,21.4,74.9,0.402336,515,7.6,85
"01208500",2016-06-25 00:25:58,21.2,73,0.399288,513,7.6,85
"01208500",2016-06-25 00:40:58,21.1,73,0.399288,520,7.6,86
"01208500",2016-06-25 00:55:58,21,73,0.399288,518,7.6,86
"01208500",2016-06-25 01:10:58,20.9,71,0.39624,517,7.6,86
"01208500",2016-06-25 01:25:58,20.8,71,0.39624,512,7.7,86
"01208500",2016-06-25 01:40:58,20.8,71,0.39624,506,7.7,86
"01208500",2016-06-25 01:55:58,20.7,71,0.39624,522,7.8,87
"01208500",2016-06-25 02:10:58,20.6,71,0.39624,520,7.8,87
"01208500",2016-06-25 02:25:58,20.5,71,0.39624,519,7.9,88
"01208500",2016-06-25 02:40:58,20.4,69.1,0.393192,519,8,89
"01208500",2016-06-25 02:55:58,20.4,69.1,0.393192,521,8.1,90
"01208500",2016-06-25 03:10:58,20.3,69.1,0.393192,520,8.2,91
"01208500",2016-06-25 03:25:58,20.2,67.3,0.390144,520,8.3,92
"01208500",2016-06-25 03:40:58,20.2,67.3,0.390144,519,8.5,94
"01208500",2016-06-25 03:55:58,20.2,65.5,0.387096,518,8.6,95
"01208500",2016-06-25 04:10:58,20.2,67.3,0.390144,518,8.7,96
"01208500",2016-06-25 04:25:58,20.3,65.5,0.387096,518,8.8,98
"01208500",2016-06-25 04:40:58,20.3,65.5,0.387096,515,9,100
"01208500",2016-06-25 04:55:58,20.4,65.5,0.387096,516,9.1,102
"01208500",2016-06-25 05:10:58,20.5,65.5,0.387096,514,9.3,103
"01208500",2016-06-25 05:25:58,20.6,65.5,0.387096,514,9.4,105
"01208500",2016-06-25 05:40:58,20.8,65.5,0.387096,514,9.6,108
"01208500",2016-06-25 05:55:58,21,63.7,0.384048,514,9.8,110
"01208500",2016-06-25 06:10:58,21.2,63.7,0.384048,514,9.9,112
"01208500",2016-06-25 06:25:58,21.5,63.7,0.384048,514,10,113
"01208500",2016-06-25 06:40:58,21.8,65.5,0.387096,515,10.1,115
"01208500",2016-06-25 06:55:58,22.1,63.7,0.384048,514,10.2,117
"01208500",2016-06-25 07:10:58,22.4,63.7,0.384048,516,10.3,119
"01208500",2016-06-25 07:25:58,22.8,63.7,0.384048,514,10.3,120
"01208500",2016-06-25 07:40:58,23,63.7,0.384048,514,10.4,121
"01208500",2016-06-25 07:55:58,23.3,63.7,0.384048,515,10.4,123
"01208500",2016-06-25 08:10:58,23.7,63.7,0.384048,515,10.5,124
"01208500",2016-06-25 08:25:58,24,65.5,0.387096,516,10.5,125
"01208500",2016-06-25 08:40:58,24.3,63.7,0.384048,516,10.5,126
"01208500",2016-06-25 08:55:58,24.6,65.5,0.387096,516,10.5,126
"01208500",2016-06-25 09:10:58,24.9,65.5,0.387096,516,10.5,127
"01208500",2016-06-25 09:25:58,25.2,67.3,0.390144,516,10.5,128
"01208500",2016-06-25 09:40:58,25.3,67.3,0.390144,516,10.5,128
"01208500",2016-06-25 09:55:58,25.6,67.3,0.390144,516,10.4,128
"01208500",2016-06-25 10:10:58,25.9,69.1,0.393192,516,10.5,129
"01208500",2016-06-25 10:25:58,26.1,71,0.39624,516,10.4,129
"01208500",2016-06-25 10:40:58,26.2,71,0.39624,515,10.4,128
"01208500",2016-06-25 10:55:58,26.4,71,0.39624,515,10.3,128
"01208500",2016-06-25 11:10:58,26.6,71,0.39624,514,10.3,128
"01208500",2016-06-25 11:25:58,26.8,71,0.39624,514,10.2,128
"01208500",2016-06-25 11:40:58,27,73,0.399288,514,10.2,127
"01208500",2016-06-25 11:55:58,27.1,73,0.399288,514,10.1,127
"01208500",2016-06-25 12:10:58,27.3,73,0.399288,520,10,127
"01208500",2016-06-25 12:25:58,27.4,74.9,0.402336,519,10,126
"01208500",2016-06-25 12:40:58,27.4,74.9,0.402336,521,9.9,125
"01208500",2016-06-25 12:55:58,27.5,74.9,0.402336,523,9.8,124
"01208500",2016-06-25 13:10:58,27.6,77,0.405384,523,9.7,123
"01208500",2016-06-25 13:25:58,27.6,79,0.408432,524,9.6,122
"01208500",2016-06-25 13:40:58,27.5,77,0.405384,525,9.5,121
"01208500",2016-06-25 13:55:58,27.5,77,0.405384,524,9.4,119
"01208500",2016-06-25 14:10:58,27.4,79,0.408432,524,9.3,118
"01208500",2016-06-25 14:25:58,27.2,77,0.405384,523,9.2,116
"01208500",2016-06-25 14:40:58,27.1,74.9,0.402336,523,9.1,114
"01208500",2016-06-25 14:55:58,26.9,77,0.405384,514,8.9,112
"01208500",2016-06-25 15:10:58,26.6,77,0.405384,514,8.7,109
"01208500",2016-06-25 15:25:58,26.4,74.9,0.402336,514,8.6,107
"01208500",2016-06-25 15:40:58,26.2,77,0.405384,515,8.4,105
"01208500",2016-06-25 15:55:58,26,77,0.405384,515,8.3,102
"01208500",2016-06-25 16:10:58,25.8,74.9,0.402336,518,8.2,100
"01208500",2016-06-25 16:25:58,25.6,74.9,0.402336,507,8,98
"01208500",2016-06-25 16:40:58,25.3,77,0.405384,508,8,97
"01208500",2016-06-25 16:55:58,25.1,74.9,0.402336,510,7.8,95
"01208500",2016-06-25 17:10:58,25,74.9,0.402336,518,7.8,94
"01208500",2016-06-25 17:25:58,24.8,74.9,0.402336,520,7.7,93
"01208500",2016-06-25 17:40:58,24.6,74.9,0.402336,520,7.6,92
"01208500",2016-06-25 17:55:58,24.5,73,0.399288,507,7.5,90
"01208500",2016-06-25 18:10:58,24.3,73,0.399288,513,7.5,90
"01208500",2016-06-25 18:25:58,24.2,73,0.399288,513,7.4,89
"01208500",2016-06-25 18:40:58,24,73,0.399288,512,7.4,88
"01208500",2016-06-25 18:55:58,23.9,71,0.39624,519,7.4,88
"01208500",2016-06-25 19:10:58,23.8,73,0.399288,518,7.3,87
"01208500",2016-06-25 19:25:58,23.7,73,0.399288,519,7.3,87
"01208500",2016-06-25 19:40:58,23.6,73,0.399288,519,7.3,86
"01208500",2016-06-25 19:55:58,23.4,71,0.39624,519,7.3,86
"01208500",2016-06-25 20:10:58,23.3,71,0.39624,520,7.3,86
"01208500",2016-06-25 20:25:58,23.2,71,0.39624,520,7.3,86
"01208500",2016-06-25 20:40:58,23.1,69.1,0.393192,520,7.3,85
"01208500",2016-06-25 20:55:58,23,71,0.39624,521,7.3,85
"01208500",2016-06-25 21:10:58,23,71,0.39624,524,7.3,85
"01208500",2016-06-25 21:25:58,22.9,71,0.39624,522,7.3,85
"01208500",2016-06-25 21:40:58,22.8,71,0.39624,524,7.3,85
"01208500",2016-06-25 21:55:58,22.7,71,0.39624,525,7.3,85
"01208500",2016-06-25 22:10:58,22.6,71,0.39624,527,7.3,85
"01208500",2016-06-25 22:25:58,22.5,71,0.39624,526,7.3,85
"01208500",2016-06-25 22:40:58,22.4,69.1,0.393192,526,7.4,85
"01208500",2016-06-25 22:55:58,22.3,71,0.39624,526,7.4,85
"01208500",2016-06-25 23:10:58,22.2,69.1,0.393192,528,7.4,85
"01208500",2016-06-25 23:25:58,22.1,71,0.39624,529,7.4,85
"01208500",2016-06-25 23:40:58,22,69.1,0.393192,529,7.4,85
"01208500",2016-06-25 23:55:58,21.9,69.1,0.393192,531,7.4,85
"01208500",2016-06-26 00:10:58,21.8,69.1,0.393192,530,7.5,85
"01208500",2016-06-26 00:25:58,21.7,69.1,0.393192,533,7.5,85
"01208500",2016-06-26 00:40:58,21.6,69.1,0.393192,528,7.5,85
"01208500",2016-06-26 00:55:58,21.5,69.1,0.393192,529,7.5,86
"01208500",2016-06-26 01:10:58,21.4,69.1,0.393192,533,7.6,86
"01208500",2016-06-26 01:25:58,21.3,69.1,0.393192,531,7.6,86
"01208500",2016-06-26 01:40:58,21.2,69.1,0.393192,531,7.6,86
"01208500",2016-06-26 01:55:58,21.1,67.3,0.390144,530,7.7,87
"01208500",2016-06-26 02:10:58,21.1,67.3,0.390144,529,7.8,87
"01208500",2016-06-26 02:25:58,21,67.3,0.390144,533,7.8,88
"01208500",2016-06-26 02:40:58,20.9,67.3,0.390144,529,7.9,89
"01208500",2016-06-26 02:55:58,20.9,65.5,0.387096,529,8,90
"01208500",2016-06-26 03:10:58,20.8,65.5,0.387096,528,8.2,91
"01208500",2016-06-26 03:25:58,20.8,65.5,0.387096,530,8.3,93
"01208500",2016-06-26 03:40:58,20.8,65.5,0.387096,530,8.4,94
"01208500",2016-06-26 03:55:58,20.8,65.5,0.387096,536,8.6,96
"01208500",2016-06-26 04:10:58,20.8,65.5,0.387096,534,8.7,97
"01208500",2016-06-26 04:25:58,20.9,63.7,0.384048,531,8.8,99
"01208500",2016-06-26 04:40:58,20.9,61.9,0.381,530,9,100
"01208500",2016-06-26 04:55:58,21,63.7,0.384048,528,9.1,102
"01208500",2016-06-26 05:10:58,21.1,61.9,0.381,525,9.2,104
"01208500",2016-06-26 05:25:58,21.2,61.9,0.381,525,9.4,106
"01208500",2016-06-26 05:40:58,21.4,61.9,0.381,525,9.5,108
"01208500",2016-06-26 05:55:58,21.6,61.9,0.381,527,9.7,110
"01208500",2016-06-26 06:10:58,21.9,61.9,0.381,527,9.8,112
"01208500",2016-06-26 06:25:58,22.1,61.9,0.381,527,9.9,114
"01208500",2016-06-26 06:40:58,22.3,61.9,0.381,528,10,116
"01208500",2016-06-26 06:55:58,22.6,61.9,0.381,526,10.1,117
"01208500",2016-06-26 07:10:58,22.8,60.2,0.377952,526,10.2,119
"01208500",2016-06-26 07:25:58,23.2,61.9,0.381,526,10.3,120
"01208500",2016-06-26 07:40:58,23.5,61.9,0.381,526,10.3,121
"01208500",2016-06-26 07:55:58,23.8,60.2,0.377952,526,10.3,122
"01208500",2016-06-26 08:10:58,24.1,61.9,0.381,526,10.4,123
"01208500",2016-06-26 08:25:58,24.4,61.9,0.381,520,10.4,124
"01208500",2016-06-26 08:40:58,24.6,61.9,0.381,532,10.4,125
"01208500",2016-06-26 08:55:58,24.9,61.9,0.381,523,10.4,126
"01208500",2016-06-26 09:10:58,25.2,60.2,0.377952,525,10.4,126
"01208500",2016-06-26 09:25:58,25.4,61.9,0.381,525,10.3,126
"01208500",2016-06-26 09:40:58,25.7,61.9,0.381,525,10.3,127
"01208500",2016-06-26 09:55:58,25.9,61.9,0.381,524,10.3,127
"01208500",2016-06-26 10:10:58,26.1,61.9,0.381,524,10.3,127
"01208500",2016-06-26 10:25:58,26.4,65.5,0.387096,524,10.2,127
"01208500",2016-06-26 10:40:58,26.6,63.7,0.384048,524,10.2,127
"01208500",2016-06-26 10:55:58,26.8,65.5,0.387096,524,10.2,127
"01208500",2016-06-26 11:10:58,27,65.5,0.387096,525,10.1,127
"01208500",2016-06-26 11:25:58,27.2,69.1,0.393192,524,10,127
"01208500",2016-06-26 11:40:58,27.4,67.3,0.390144,525,10,126
"01208500",2016-06-26 11:55:58,27.5,69.1,0.393192,525,9.9,125
"01208500",2016-06-26 12:10:58,27.6,71,0.39624,525,9.8,125
"01208500",2016-06-26 12:25:58,27.8,71,0.39624,527,9.7,124
"01208500",2016-06-26 12:40:58,27.8,71,0.39624,526,9.7,123
"01208500",2016-06-26 12:55:58,27.9,71,0.39624,525,9.6,123
"01208500",2016-06-26 13:10:58,27.9,71,0.39624,519,9.5,122
"01208500",2016-06-26 13:25:58,27.9,73,0.399288,518,9.4,120
"01208500",2016-06-26 13:40:58,27.9,73,0.399288,524,9.3,119
"01208500",2016-06-26 13:55:58,27.8,74.9,0.402336,527,9.2,118
"01208500",2016-06-26 14:10:58,27.7,74.9,0.402336,527,9.1,116
"01208500",2016-06-26 14:25:58,27.6,73,0.399288,528,9,114
"01208500",2016-06-26 14:40:58,27.4,74.9,0.402336,527,8.8,112
"01208500",2016-06-26 14:55:58,27.3,73,0.399288,527,8.7,110
"01208500",2016-06-26 15:10:58,27.1,74.9,0.402336,527,8.6,108
"01208500",2016-06-26 15:25:58,26.9,73,0.399288,526,8.4,106
"01208500",2016-06-26 15:40:58,26.7,74.9,0.402336,526,8.3,104
"01208500",2016-06-26 15:55:58,26.5,73,0.399288,526,8.2,102
"01208500",2016-06-26 16:10:58,26.4,73,0.399288,525,8,100
"01208500",2016-06-26 16:25:58,26.2,73,0.399288,524,7.9,98
"01208500",2016-06-26 16:40:58,26,73,0.399288,524,7.8,96
"01208500",2016-06-26 16:55:58,25.8,73,0.399288,524,7.7,95
"01208500",2016-06-26 17:10:58,25.6,71,0.39624,524,7.6,94
"01208500",2016-06-26 17:25:58,25.5,71,0.39624,523,7.5,92
"01208500",2016-06-26 17:40:58,25.3,71,0.39624,522,7.5,91
"01208500",2016-06-26 17:55:58,25.1,71,0.39624,521,7.4,90
"01208500",2016-06-26 18:10:58,24.9,71,0.39624,520,7.4,89
"01208500",2016-06-26 18:25:58,24.8,71,0.39624,520,7.3,88
"01208500",2016-06-26 18:40:58,24.6,71,0.39624,519,7.3,88
"01208500",2016-06-26 18:55:58,24.4,71,0.39624,517,7.3,87
"01208500",2016-06-26 19:10:58,24.3,71,0.39624,516,7.2,87
"01208500",2016-06-26 19:25:58,24.2,69.1,0.393192,504,7.2,86
"01208500",2016-06-26 19:40:58,24.1,71,0.39624,504,7.2,86
"01208500",2016-06-26 19:55:58,23.9,71,0.39624,513,7.2,86
"01208500",2016-06-26 20:10:58,23.8,69.1,0.393192,503,7.2,85
"01208500",2016-06-26 20:25:58,23.7,69.1,0.393192,510,7.2,85
"01208500",2016-06-26 20:40:58,23.6,71,0.39624,511,7.2,85
"01208500",2016-06-26 20:55:58,23.5,69.1,0.393192,502,7.2,85
"01208500",2016-06-26 21:10:58,23.4,69.1,0.393192,499,7.2,84
"01208500",2016-06-26 21:25:58,23.3,71,0.39624,518,7.2,84
"01208500",2016-06-26 21:40:58,23.2,71,0.39624,510,7.2,84
"01208500",2016-06-26 21:55:58,23.1,69.1,0.393192,508,7.2,84
"01208500",2016-06-26 22:10:58,23,71,0.39624,511,7.2,84
"01208500",2016-06-26 22:25:58,22.9,71,0.39624,523,7.2,84
"01208500",2016-06-26 22:40:58,22.8,69.1,0.393192,524,7.2,84
"01208500",2016-06-26 22:55:58,22.7,71,0.39624,525,7.2,84
"01208500",2016-06-26 23:10:58,22.7,71,0.39624,523,7.3,84
"01208500",2016-06-26 23:25:58,22.6,69.1,0.393192,518,7.3,84
"01208500",2016-06-26 23:40:58,22.5,69.1,0.393192,523,7.3,84
"01208500",2016-06-26 23:55:58,22.4,69.1,0.393192,523,7.3,84
"01208500",2016-06-27 00:10:58,22.2,69.1,0.393192,524,7.3,84
"01208500",2016-06-27 00:25:58,22.2,69.1,0.393192,522,7.4,85
"01208500",2016-06-27 00:40:58,22.1,69.1,0.393192,522,7.4,85
"01208500",2016-06-27 00:55:58,22,69.1,0.393192,526,7.4,85
"01208500",2016-06-27 01:10:58,21.8,69.1,0.393192,531,7.4,85
"01208500",2016-06-27 01:25:58,21.8,69.1,0.393192,530,7.4,85
"01208500",2016-06-27 01:40:58,21.6,69.1,0.393192,531,7.5,85
"01208500",2016-06-27 01:55:58,21.6,67.3,0.390144,531,7.6,86
"01208500",2016-06-27 02:10:58,21.5,67.3,0.390144,527,7.6,87
"01208500",2016-06-27 02:25:58,21.4,67.3,0.390144,536,7.7,87
"01208500",2016-06-27 02:40:58,21.4,65.5,0.387096,528,7.8,88
"01208500",2016-06-27 02:55:58,21.3,65.5,0.387096,529,7.9,89
"01208500",2016-06-27 03:10:58,21.3,65.5,0.387096,531,8,91
"01208500",2016-06-27 03:25:58,21.2,63.7,0.384048,528,8.1,91
"01208500",2016-06-27 03:40:58,21.2,63.7,0.384048,526,8.2,93
"01208500",2016-06-27 03:55:58,21.2,63.7,0.384048,524,8.4,95
"01208500",2016-06-27 04:10:58,21.2,61.9,0.381,530,8.5,96
"01208500",2016-06-27 04:25:58,21.2,61.9,0.381,526,8.6,97
"01208500",2016-06-27 04:40:58,21.3,61.9,0.381,521,8.8,99
"01208500",2016-06-27 04:55:58,21.4,61.9,0.381,526,8.9,101
"01208500",2016-06-27 05:10:58,21.5,60.2,0.377952,519,9,102
"01208500",2016-06-27 05:25:58,21.6,61.9,0.381,523,9.2,104
"01208500",2016-06-27 05:40:58,21.7,61.9,0.381,523,9.3,106
"01208500",2016-06-27 05:55:58,21.9,60.2,0.377952,521,9.4,108
"01208500",2016-06-27 06:10:58,22.1,60.2,0.377952,523,9.6,110
"01208500",2016-06-27 06:25:58,22.4,60.2,0.377952,521,9.7,112
"01208500",2016-06-27 06:40:58,22.6,60.2,0.377952,515,9.8,113
"01208500",2016-06-27 06:55:58,22.8,60.2,0.377952,516,9.9,115
"01208500",2016-06-27 07:10:58,23.1,60.2,0.377952,519,10,116
"01208500",2016-06-27 07:25:58,23.4,60.2,0.377952,519,10,118
"01208500",2016-06-27 07:40:58,23.6,60.2,0.377952,521,10.1,119
"01208500",2016-06-27 07:55:58,24,60.2,0.377952,519,10.1,120
"01208500",2016-06-27 08:10:58,24.2,60.2,0.377952,521,10.2,121
"01208500",2016-06-27 08:25:58,24.5,61.9,0.381,522,10.2,122
"01208500",2016-06-27 08:40:58,24.8,60.2,0.377952,522,10.2,123
"01208500",2016-06-27 08:55:58,25.1,61.9,0.381,521,10.2,124
"01208500",2016-06-27 09:10:58,25.3,61.9,0.381,524,10.2,124
"01208500",2016-06-27 09:25:58,25.6,63.7,0.384048,524,10.2,124
"01208500",2016-06-27 09:40:58,25.9,63.7,0.384048,525,10.2,125
"01208500",2016-06-27 09:55:58,26,63.7,0.384048,525,10.1,125
"01208500",2016-06-27 10:10:58,26.1,65.5,0.387096,526,10.1,125
"01208500",2016-06-27 10:25:58,26.5,65.5,0.387096,526,10.1,125
"01208500",2016-06-27 10:40:58,26.7,67.3,0.390144,527,10,125
"01208500",2016-06-27 10:55:58,26.7,67.3,0.390144,526,10,125
"01208500",2016-06-27 11:10:58,26.8,67.3,0.390144,526,9.9,124
"01208500",2016-06-27 11:25:58,26.8,69.1,0.393192,526,9.9,124
"01208500",2016-06-27 11:40:58,27,71,0.39624,526,9.8,124
"01208500",2016-06-27 11:55:58,27.2,69.1,0.393192,526,9.8,124
"01208500",2016-06-27 12:10:58,27.3,71,0.39624,525,9.8,124
"01208500",2016-06-27 12:25:58,27.4,71,0.39624,527,9.7,123
"01208500",2016-06-27 12:40:58,27.4,71,0.39624,525,9.6,122
"01208500",2016-06-27 12:55:58,27.3,69.1,0.393192,525,9.5,120
"01208500",2016-06-27 13:10:58,27.4,71,0.39624,525,9.5,120
"01208500",2016-06-27 13:25:58,27.4,71,0.39624,524,9.3,118
"01208500",2016-06-27 13:40:58,27.3,71,0.39624,524,9.2,117
"01208500",2016-06-27 13:55:58,27.2,71,0.39624,526,9.1,115
"01208500",2016-06-27 14:10:58,27.2,71,0.39624,525,9,113
"01208500",2016-06-27 14:25:58,27,71,0.39624,525,8.9,112
"01208500",2016-06-27 14:40:58,26.9,71,0.39624,517,8.8,110
"01208500",2016-06-27 14:55:58,26.8,71,0.39624,511,8.6,108
"01208500",2016-06-27 15:10:58,26.6,71,0.39624,515,8.5,106
"01208500",2016-06-27 15:25:58,26.5,71,0.39624,511,8.4,105
"01208500",2016-06-27 15:40:58,26.4,71,0.39624,505,8.3,103
"01208500",2016-06-27 15:55:58,26.2,67.3,0.390144,516,8.2,101
"01208500",2016-06-27 16:10:58,26.1,69.1,0.393192,518,8,100
"01208500",2016-06-27 16:25:58,26,71,0.39624,518,7.9,98
"01208500",2016-06-27 16:40:58,25.8,71,0.39624,519,7.8,96
"01208500",2016-06-27 16:55:58,25.7,69.1,0.393192,512,7.7,95
