"site_no","solar.time","temp.water","discharge","depth","cond","DO.obs","DO.sat"
"01195510",2015-06-10 20:55:58,17.9,18,0.926592,475,6.9,73
"01195510",2015-06-10 21:10:58,17.9,18,0.926592,473,6.9,73
"01195510",2015-06-10 21:25:58,18.1,17.6,0.923544,472,6.8,72
"01195510",2015-06-10 21:40:58,18.1,17.6,0.923544,472,6.7,71
"01195510",2015-06-10 21:55:58,18.2,17.6,0.923544,471,6.7,71
"01195510",2015-06-10 22:10:58,18.2,17.6,0.923544,471,6.7,71
"01195510",2015-06-10 22:25:58,18.2,17.6,0.923544,472,6.6,71
"01195510",2015-06-10 22:40:58,18.1,17.6,0.923544,472,6.6,70
"01195510",2015-06-10 22:55:58,18.1,17.6,0.923544,472,6.6,70
"01195510",2015-06-10 23:10:58,18.1,17.6,0.923544,472,6.6,70
"01195510",2015-06-10 23:25:58,18.1,17.6,0.923544,471,6.6,70
"01195510",2015-06-10 23:40:58,18.1,17.6,0.923544,472,6.6,70
"01195510",2015-06-10 23:55:58,18,17.6,0.923544,472,6.6,70
"01195510",2015-06-11 00:10:58,18,17.6,0.923544,472,6.6,70
"01195510",2015-06-11 00:25:58,18,17.6,0.923544,472,6.6,70
"01195510",2015-06-11 00:40:58,18,17.6,0.923544,472,6.6,70
"01195510",2015-06-11 00:55:58,18,17.6,0.923544,472,6.6,70
"01195510",2015-06-11 01:10:58,17.9,17.6,0.923544,472,6.6,69
"01195510",2015-06-11 01:25:58,17.9,17.6,0.923544,472,6.6,69
"01195510",2015-06-11 01:40:58,17.9,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 01:55:58,17.9,17.6,0.923544,472,6.6,69
"01195510",2015-06-11 02:10:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 02:25:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 02:40:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 02:55:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 03:10:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 03:25:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 03:40:58,17.8,17.6,0.923544,472,6.7,69
"01195510",2015-06-11 03:55:58,17.8,17.2,0.920496,472,6.7,69
"01195510",2015-06-11 04:10:58,17.8,17.2,0.920496,472,6.7,70
"01195510",2015-06-11 04:25:58,17.8,17.2,0.920496,472,6.7,70
"01195510",2015-06-11 04:40:58,17.8,17.2,0.920496,472,6.7,70
"01195510",2015-06-11 04:55:58,17.8,17.2,0.920496,472,6.7,70
"01195510",2015-06-11 05:10:58,17.8,17.2,0.920496,472,6.7,70
"01195510",2015-06-11 05:25:58,17.8,17.2,0.920496,472,6.7,70
"01195510",2015-06-11 05:40:58,17.8,17.2,0.920496,472,6.8,70
"01195510",2015-06-11 05:55:58,17.8,17.2,0.920496,473,6.8,71
"01195510",2015-06-11 06:10:58,17.8,17.2,0.920496,473,6.8,71
"01195510",2015-06-11 06:25:58,17.9,17.2,0.920496,473,6.8,71
"01195510",2015-06-11 06:40:58,17.9,17.2,0.920496,473,6.9,72
"01195510",2015-06-11 06:55:58,18,17.2,0.920496,473,7,72
"01195510",2015-06-11 07:10:58,18,17.2,0.920496,473,7,73
"01195510",2015-06-11 07:25:58,18.1,17.2,0.920496,473,7,73
"01195510",2015-06-11 07:40:58,18.1,17.2,0.920496,473,7.1,74
"01195510",2015-06-11 07:55:58,18.2,17.2,0.920496,473,7.1,74
"01195510",2015-06-11 08:10:58,18.3,17.2,0.920496,473,7.2,75
"01195510",2015-06-11 08:25:58,18.3,17.2,0.920496,473,7.2,75
"01195510",2015-06-11 08:40:58,18.4,17.2,0.920496,473,7.2,76
"01195510",2015-06-11 08:55:58,18.4,17.2,0.920496,473,7.2,76
"01195510",2015-06-11 09:10:58,18.4,17.2,0.920496,474,7.2,76
"01195510",2015-06-11 09:25:58,18.5,17.2,0.920496,474,7.3,77
"01195510",2015-06-11 09:40:58,18.6,17.2,0.920496,474,7.3,77
"01195510",2015-06-11 09:55:58,18.6,17.2,0.920496,474,7.4,78
"01195510",2015-06-11 10:10:58,18.7,17.2,0.920496,474,7.4,78
"01195510",2015-06-11 10:25:58,18.8,17.2,0.920496,474,7.4,79
"01195510",2015-06-11 10:40:58,18.8,17.2,0.920496,474,7.4,79
"01195510",2015-06-11 10:55:58,18.9,17.2,0.920496,474,7.5,80
"01195510",2015-06-11 11:10:58,19,17.2,0.920496,475,7.5,80
"01195510",2015-06-11 11:25:58,19.1,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 11:40:58,19.2,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 11:55:58,19.2,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 12:10:58,19.3,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 12:25:58,19.3,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 12:40:58,19.4,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 12:55:58,19.4,17.2,0.920496,475,7.6,81
"01195510",2015-06-11 13:10:58,19.4,17.2,0.920496,475,7.5,81
"01195510",2015-06-11 13:25:58,19.4,17.2,0.920496,475,7.5,81
"01195510",2015-06-11 13:40:58,19.4,17.2,0.920496,475,7.5,81
"01195510",2015-06-11 13:55:58,19.5,17.2,0.920496,475,7.5,81
"01195510",2015-06-11 14:10:58,19.5,17.2,0.920496,475,7.5,80
"01195510",2015-06-11 14:25:58,19.4,17.2,0.920496,475,7.4,80
"01195510",2015-06-11 14:40:58,19.4,17.2,0.920496,475,7.4,80
"01195510",2015-06-11 14:55:58,19.4,17.2,0.920496,475,7.4,80
"01195510",2015-06-11 15:10:58,19.4,17.2,0.920496,475,7.4,79
"01195510",2015-06-11 15:25:58,19.4,17.2,0.920496,475,7.4,79
"01195510",2015-06-11 15:40:58,19.3,16.8,0.917448,475,7.3,79
"01195510",2015-06-11 15:55:58,19.3,16.8,0.917448,475,7.3,78
"01195510",2015-06-11 16:10:58,19.3,16.8,0.917448,475,7.3,78
"01195510",2015-06-11 16:25:58,19.3,16.8,0.917448,475,7.3,78
"01195510",2015-06-11 16:40:58,19.3,16.8,0.917448,475,7.2,78
"01195510",2015-06-11 16:55:58,19.2,16.8,0.917448,475,7.2,77
"01195510",2015-06-11 17:10:58,19.2,17.2,0.920496,475,7.2,77
"01195510",2015-06-11 17:25:58,19.2,16.8,0.917448,475,7.1,76
"01195510",2015-06-11 17:40:58,19.1,16.8,0.917448,475,7.1,76
"01195510",2015-06-11 17:55:58,19.1,17.2,0.920496,475,7.1,76
"01195510",2015-06-11 18:10:58,19.1,17.2,0.920496,475,7.1,75
"01195510",2015-06-11 18:25:58,19,17.6,0.923544,475,7,75
"01195510",2015-06-11 18:40:58,19,17.2,0.920496,477,7,75
"01195510",2015-06-11 18:55:58,18.9,16.8,0.917448,477,7,74
"01195510",2015-06-11 19:10:58,18.9,16.8,0.917448,479,7,74
"01195510",2015-06-11 19:25:58,18.8,16.8,0.917448,478,7,74
"01195510",2015-06-11 19:40:58,18.9,16.8,0.917448,476,6.9,74
"01195510",2015-06-11 19:55:58,18.9,16.8,0.917448,476,6.9,73
"01195510",2015-06-11 20:10:58,18.9,16.8,0.917448,476,6.9,73
"01195510",2015-06-11 20:25:58,18.8,16.8,0.917448,476,6.8,73
"01195510",2015-06-11 20:40:58,18.8,16.8,0.917448,476,6.8,72
"01195510",2015-06-11 20:55:58,18.8,16.8,0.917448,476,6.8,72
"01195510",2015-06-11 21:10:58,18.8,16.8,0.917448,476,6.8,72
"01195510",2015-06-11 21:25:58,18.8,16.8,0.917448,476,6.8,72
"01195510",2015-06-11 21:40:58,18.8,16.8,0.917448,477,6.7,71
"01195510",2015-06-11 21:55:58,18.8,16.8,0.917448,477,6.7,71
"01195510",2015-06-11 22:10:58,18.8,16.8,0.917448,477,6.7,71
"01195510",2015-06-11 22:25:58,18.7,16.8,0.917448,477,6.7,71
"01195510",2015-06-11 22:40:58,18.7,16.8,0.917448,477,6.7,70
"01195510",2015-06-11 22:55:58,18.7,16.8,0.917448,477,6.7,70
"01195510",2015-06-11 23:10:58,18.7,16.8,0.917448,477,6.6,70
"01195510",2015-06-11 23:25:58,18.7,16.8,0.917448,477,6.6,70
"01195510",2015-06-11 23:40:58,18.7,16.8,0.917448,477,6.6,70
