"site_no","solar.time","temp.water","discharge","depth","cond","DO.obs","DO.sat"
"01195510",2016-06-24 20:55:58,19.1,5.02,0.79248,528,6.3,68
"01195510",2016-06-24 21:10:58,19,5.02,0.79248,528,6.3,68
"01195510",2016-06-24 21:25:58,18.9,5.02,0.79248,527,6.3,68
"01195510",2016-06-24 21:40:58,18.9,5.02,0.79248,527,6.2,67
"01195510",2016-06-24 21:55:58,18.8,5.02,0.79248,527,6.2,67
"01195510",2016-06-24 22:10:58,18.7,5.02,0.79248,527,6.2,67
"01195510",2016-06-24 22:25:58,18.7,5.02,0.79248,527,6.2,66
"01195510",2016-06-24 22:40:58,18.6,5.02,0.79248,527,6.2,66
"01195510",2016-06-24 22:55:58,18.6,5.02,0.79248,527,6.2,66
"01195510",2016-06-24 23:10:58,18.5,5.02,0.79248,527,6.2,66
"01195510",2016-06-24 23:25:58,18.4,5.02,0.79248,527,6.2,66
"01195510",2016-06-24 23:40:58,18.4,5.02,0.79248,527,6.2,66
"01195510",2016-06-24 23:55:58,18.3,5.02,0.79248,527,6.2,66
"01195510",2016-06-25 00:10:58,18.3,5.02,0.79248,527,6.2,66
"01195510",2016-06-25 00:25:58,18.2,5.02,0.79248,527,6.2,66
"01195510",2016-06-25 00:40:58,18.1,5.02,0.79248,527,6.2,66
"01195510",2016-06-25 00:55:58,18.1,5.02,0.79248,526,6.2,66
"01195510",2016-06-25 01:10:58,18,5.02,0.79248,526,6.2,66
"01195510",2016-06-25 01:25:58,18,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 01:40:58,17.9,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 01:55:58,17.9,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 02:10:58,17.8,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 02:25:58,17.8,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 02:40:58,17.7,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 02:55:58,17.7,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 03:10:58,17.6,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 03:25:58,17.6,5.02,0.79248,526,6.2,65
"01195510",2016-06-25 03:40:58,17.6,5.02,0.79248,527,6.2,65
"01195510",2016-06-25 03:55:58,17.6,5.02,0.79248,527,6.2,66
"01195510",2016-06-25 04:10:58,17.6,5.02,0.79248,527,6.3,66
"01195510",2016-06-25 04:25:58,17.6,5.02,0.79248,527,6.3,66
"01195510",2016-06-25 04:40:58,17.5,5.02,0.79248,527,6.3,66
"01195510",2016-06-25 04:55:58,17.5,5.02,0.79248,527,6.4,67
"01195510",2016-06-25 05:10:58,17.5,5.02,0.79248,527,6.4,67
"01195510",2016-06-25 05:25:58,17.5,5.02,0.79248,527,6.5,68
"01195510",2016-06-25 05:40:58,17.6,5.02,0.79248,527,6.5,68
"01195510",2016-06-25 05:55:58,17.6,5.02,0.79248,527,6.6,69
"01195510",2016-06-25 06:10:58,17.6,5.02,0.79248,527,6.6,70
"01195510",2016-06-25 06:25:58,17.6,5.02,0.79248,527,6.7,71
"01195510",2016-06-25 06:40:58,17.6,5.02,0.79248,527,6.8,72
"01195510",2016-06-25 06:55:58,17.7,5.02,0.79248,527,6.9,73
"01195510",2016-06-25 07:10:58,17.7,5.02,0.79248,527,7,74
"01195510",2016-06-25 07:25:58,17.8,5.02,0.79248,527,7.1,75
"01195510",2016-06-25 07:40:58,17.9,5.02,0.79248,527,7.2,76
"01195510",2016-06-25 07:55:58,18,5.02,0.79248,527,7.4,78
"01195510",2016-06-25 08:10:58,18.1,5.02,0.79248,527,7.5,80
"01195510",2016-06-25 08:25:58,18.2,5.02,0.79248,527,7.7,82
"01195510",2016-06-25 08:40:58,18.3,5.02,0.79248,527,7.9,84
"01195510",2016-06-25 08:55:58,18.5,5.02,0.79248,527,8,86
"01195510",2016-06-25 09:10:58,18.6,5.02,0.79248,527,8.2,88
"01195510",2016-06-25 09:25:58,18.8,4.83,0.789432,527,8.4,90
"01195510",2016-06-25 09:40:58,19,5.02,0.79248,527,8.6,92
"01195510",2016-06-25 09:55:58,19.2,5.02,0.79248,527,8.7,95
"01195510",2016-06-25 10:10:58,19.3,5.02,0.79248,527,8.9,96
"01195510",2016-06-25 10:25:58,19.4,4.83,0.789432,527,9,98
"01195510",2016-06-25 10:40:58,19.6,4.83,0.789432,527,9.1,100
"01195510",2016-06-25 10:55:58,19.7,4.83,0.789432,527,9.2,100
"01195510",2016-06-25 11:10:58,19.8,4.83,0.789432,527,9.2,101
"01195510",2016-06-25 11:25:58,19.9,4.83,0.789432,527,9.2,101
"01195510",2016-06-25 11:40:58,20,4.83,0.789432,527,9.2,102
"01195510",2016-06-25 11:55:58,20.1,4.83,0.789432,527,9.2,102
"01195510",2016-06-25 12:10:58,20.2,4.83,0.789432,527,9.2,102
"01195510",2016-06-25 12:25:58,20.2,4.83,0.789432,527,9.2,102
