"site_no","solar.time","temp.water","discharge","depth","cond","DO.obs","DO.sat"
"01208990",2016-06-23 20:55:58,20.3,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 21:10:58,20.3,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 21:25:58,20.2,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 21:40:58,20.2,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 21:55:58,20.1,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 22:10:58,20,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 22:25:58,20,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 22:40:58,19.9,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 22:55:58,19.9,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 23:10:58,19.8,3.58,0.3048,338,7.9,87
"01208990",2016-06-23 23:25:58,19.8,3.58,0.3048,338,8,87
"01208990",2016-06-23 23:40:58,19.7,3.58,0.3048,338,8,87
"01208990",2016-06-23 23:55:58,19.6,3.43,0.301752,338,8,87
"01208990",2016-06-24 00:10:58,19.6,3.43,0.301752,338,8,87
"01208990",2016-06-24 00:25:58,19.5,3.43,0.301752,338,8,87
"01208990",2016-06-24 00:40:58,19.5,3.43,0.301752,338,8,87
"01208990",2016-06-24 00:55:58,19.4,3.29,0.298704,338,8,87
"01208990",2016-06-24 01:10:58,19.4,3.29,0.298704,338,8,87
"01208990",2016-06-24 01:25:58,19.3,3.29,0.298704,338,8,87
"01208990",2016-06-24 01:40:58,19.2,3.29,0.298704,338,8,87
"01208990",2016-06-24 01:55:58,19.2,3.16,0.295656,338,8,87
"01208990",2016-06-24 02:10:58,19.1,3.16,0.295656,338,8,87
"01208990",2016-06-24 02:25:58,19,3.16,0.295656,338,8.1,87
"01208990",2016-06-24 02:40:58,19,3.03,0.292608,337,8.1,87
"01208990",2016-06-24 02:55:58,18.9,3.03,0.292608,338,8.1,87
"01208990",2016-06-24 03:10:58,18.9,2.9,0.28956,338,8.1,88
"01208990",2016-06-24 03:25:58,18.9,2.9,0.28956,338,8.2,88
"01208990",2016-06-24 03:40:58,18.9,2.77,0.286512,338,8.2,88
"01208990",2016-06-24 03:55:58,18.9,2.77,0.286512,338,8.2,88
"01208990",2016-06-24 04:10:58,18.9,2.77,0.286512,338,8.2,89
"01208990",2016-06-24 04:25:58,18.9,2.77,0.286512,337,8.3,89
"01208990",2016-06-24 04:40:58,18.9,2.77,0.286512,337,8.3,90
"01208990",2016-06-24 04:55:58,19,2.77,0.286512,337,8.4,90
"01208990",2016-06-24 05:10:58,19.1,2.77,0.286512,337,8.4,91
"01208990",2016-06-24 05:25:58,19.2,2.65,0.283464,337,8.4,91
"01208990",2016-06-24 05:40:58,19.2,2.65,0.283464,337,8.5,92
"01208990",2016-06-24 05:55:58,19.4,2.65,0.283464,337,8.5,93
"01208990",2016-06-24 06:10:58,19.5,2.65,0.283464,337,8.6,94
"01208990",2016-06-24 06:25:58,19.7,2.77,0.286512,337,8.6,94
"01208990",2016-06-24 06:40:58,19.8,2.77,0.286512,337,8.6,95
"01208990",2016-06-24 06:55:58,20,2.77,0.286512,337,8.7,96
"01208990",2016-06-24 07:10:58,20.1,2.77,0.286512,337,8.7,96
"01208990",2016-06-24 07:25:58,20.3,2.77,0.286512,337,8.8,97
"01208990",2016-06-24 07:40:58,20.4,2.77,0.286512,337,8.8,98
"01208990",2016-06-24 07:55:58,20.6,2.77,0.286512,337,8.8,98
"01208990",2016-06-24 08:10:58,20.7,2.77,0.286512,337,8.8,99
"01208990",2016-06-24 08:25:58,20.9,2.77,0.286512,337,8.8,99
"01208990",2016-06-24 08:40:58,21.1,2.77,0.286512,337,8.8,100
"01208990",2016-06-24 08:55:58,21.2,2.77,0.286512,337,8.9,100
"01208990",2016-06-24 09:10:58,21.4,2.77,0.286512,337,8.8,100
